 Waveform Sampling 
 
 Durata: 12325
 Numero di punti 500
 Tempo di campionamento (in microsecondi 24.65
 
274 , 2607 , 2.99 , 6754.10
275 , 2587 , 2.97 , 6778.75
276 , 2573 , 2.95 , 6803.40
277 , 2564 , 2.94 , 6828.05
278 , 2545 , 2.92 , 6852.70
279 , 2522 , 2.89 , 6877.35
280 , 2503 , 2.87 , 6902.00
281 , 2481 , 2.85 , 6926.65
282 , 2461 , 2.82 , 6951.30
283 , 2443 , 2.80 , 6975.95
284 , 2415 , 2.77 , 7000.60
285 , 2394 , 2.75 , 7025.25
286 , 2372 , 2.72 , 7049.90
287 , 2344 , 2.69 , 7074.55
288 , 2326 , 2.67 , 7099.20
289 , 2304 , 2.64 , 7123.85
290 , 2274 , 2.61 , 7148.50
291 , 2250 , 2.58 , 7173.15
292 , 2226 , 2.55 , 7197.80
293 , 2205 , 2.53 , 7222.45
294 , 2185 , 2.51 , 7247.10
295 , 2155 , 2.47 , 7271.75
296 , 2132 , 2.45 , 7296.40
297 , 2109 , 2.42 , 7321.05
298 , 2083 , 2.39 , 7345.70
299 , 2063 , 2.37 , 7370.35
300 , 2039 , 2.34 , 7395.00
301 , 2013 , 2.31 , 7419.65
302 , 1992 , 2.29 , 7444.30
303 , 1966 , 2.26 , 7468.95
304 , 1943 , 2.23 , 7493.60
305 , 1925 , 2.21 , 7518.25
306 , 1904 , 2.19 , 7542.90
307 , 1891 , 2.17 , 7567.55
308 , 1862 , 2.14 , 7592.20
309 , 1843 , 2.12 , 7616.85
310 , 1832 , 2.10 , 7641.50
311 , 1813 , 2.08 , 7666.15
312 , 1797 , 2.06 , 7690.80
313 , 1776 , 2.04 , 7715.45
314 , 1766 , 2.03 , 7740.10
315 , 1750 , 2.01 , 7764.75
316 , 1740 , 2.00 , 7789.40
317 , 1723 , 1.98 , 7814.05
318 , 1714 , 1.97 , 7838.70
319 , 1704 , 1.96 , 7863.35
320 , 1702 , 1.95 , 7888.00
321 , 1693 , 1.94 , 7912.65
322 , 1688 , 1.94 , 7937.30
323 , 1685 , 1.93 , 7961.95
324 , 1674 , 1.92 , 7986.60
325 , 1673 , 1.92 , 8011.25
326 , 1673 , 1.92 , 8035.90
327 , 1672 , 1.92 , 8060.55
328 , 1673 , 1.92 , 8085.20
329 , 1678 , 1.93 , 8109.85
330 , 1679 , 1.93 , 8134.50
331 , 1681 , 1.93 , 8159.15
332 , 1688 , 1.94 , 8183.80
333 , 1690 , 1.94 , 8208.45
334 , 1696 , 1.95 , 8233.10
335 , 1702 , 1.95 , 8257.75
336 , 1714 , 1.97 , 8282.40
337 , 1726 , 1.98 , 8307.05
338 , 1733 , 1.99 , 8331.70
339 , 1753 , 2.01 , 8356.35
340 , 1762 , 2.02 , 8381.00
341 , 1770 , 2.03 , 8405.65
342 , 1791 , 2.06 , 8430.30
343 , 1803 , 2.07 , 8454.95
344 , 1820 , 2.09 , 8479.60
345 , 1842 , 2.11 , 8504.25
346 , 1851 , 2.12 , 8528.90
347 , 1879 , 2.16 , 8553.55
348 , 1901 , 2.18 , 8578.20
349 , 1914 , 2.20 , 8602.85
350 , 1939 , 2.23 , 8627.50
351 , 1959 , 2.25 , 8652.15
352 , 1981 , 2.27 , 8676.80
353 , 2003 , 2.30 , 8701.45
354 , 2023 , 2.32 , 8726.10
355 , 2046 , 2.35 , 8750.75
356 , 2072 , 2.38 , 8775.40
357 , 2098 , 2.41 , 8800.05
358 , 2115 , 2.43 , 8824.70
359 , 2140 , 2.46 , 8849.35
360 , 2165 , 2.48 , 8874.00
361 , 2180 , 2.50 , 8898.65
362 , 2206 , 2.53 , 8923.30
363 , 2227 , 2.56 , 8947.95
364 , 2250 , 2.58 , 8972.60
365 , 2270 , 2.61 , 8997.25
366 , 2301 , 2.64 , 9021.90
367 , 2326 , 2.67 , 9046.55
368 , 2357 , 2.71 , 9071.20
369 , 2372 , 2.72 , 9095.85
370 , 2384 , 2.74 , 9120.50
371 , 2400 , 2.75 , 9145.15
372 , 2417 , 2.77 , 9169.80
373 , 2447 , 2.81 , 9194.45
374 , 2457 , 2.82 , 9219.10
375 , 2470 , 2.83 , 9243.75
376 , 2490 , 2.86 , 9268.40
377 , 2500 , 2.87 , 9293.05
378 , 2516 , 2.89 , 9317.70
379 , 2524 , 2.90 , 9342.35
380 , 2543 , 2.92 , 9367.00
381 , 2564 , 2.94 , 9391.65
382 , 2571 , 2.95 , 9416.30
383 , 2581 , 2.96 , 9440.95
384 , 2593 , 2.98 , 9465.60
385 , 2595 , 2.98 , 9490.25
386 , 2590 , 2.97 , 9514.90
387 , 2598 , 2.98 , 9539.55
388 , 2612 , 3.00 , 9564.20
389 , 2611 , 3.00 , 9588.85
390 , 2621 , 3.01 , 9613.50
391 , 2605 , 2.99 , 9638.15
392 , 2624 , 3.01 , 9662.80
393 , 2618 , 3.00 , 9687.45
394 , 2619 , 3.01 , 9712.10
395 , 2615 , 3.00 , 9736.75
396 , 2606 , 2.99 , 9761.40
397 , 2608 , 2.99 , 9786.05
398 , 2612 , 3.00 , 9810.70
399 , 2602 , 2.99 , 9835.35
400 , 2606 , 2.99 , 9860.00
401 , 2589 , 2.97 , 9884.65
402 , 2580 , 2.96 , 9909.30
403 , 2573 , 2.95 , 9933.95
404 , 2563 , 2.94 , 9958.60
405 , 2556 , 2.93 , 9983.25
406 , 2534 , 2.91 , 10007.90
407 , 2516 , 2.89 , 10032.55
408 , 2515 , 2.89 , 10057.20
409 , 2508 , 2.88 , 10081.85
410 , 2495 , 2.86 , 10106.50
411 , 2481 , 2.85 , 10131.15
412 , 2456 , 2.82 , 10155.80
413 , 2429 , 2.79 , 10180.45
414 , 2415 , 2.77 , 10205.10
415 , 2406 , 2.76 , 10229.75
416 , 2378 , 2.73 , 10254.40
417 , 2358 , 2.71 , 10279.05
418 , 2348 , 2.69 , 10303.70
419 , 2332 , 2.68 , 10328.35
420 , 2304 , 2.64 , 10353.00
421 , 2280 , 2.62 , 10377.65
422 , 2263 , 2.60 , 10402.30
423 , 2238 , 2.57 , 10426.95
424 , 2204 , 2.53 , 10451.60
425 , 2184 , 2.51 , 10476.25
426 , 2161 , 2.48 , 10500.90
427 , 2128 , 2.44 , 10525.55
428 , 2112 , 2.42 , 10550.20
429 , 2089 , 2.40 , 10574.85
430 , 2069 , 2.37 , 10599.50
431 , 2033 , 2.33 , 10624.15
432 , 2018 , 2.32 , 10648.80
433 , 1997 , 2.29 , 10673.45
434 , 1971 , 2.26 , 10698.10
435 , 1948 , 2.24 , 10722.75
436 , 1922 , 2.21 , 10747.40
437 , 1903 , 2.18 , 10772.05
438 , 1882 , 2.16 , 10796.70
439 , 1868 , 2.14 , 10821.35
440 , 1847 , 2.12 , 10846.00
441 , 1824 , 2.09 , 10870.65
442 , 1804 , 2.07 , 10895.30
443 , 1784 , 2.05 , 10919.95
444 , 1771 , 2.03 , 10944.60
445 , 1749 , 2.01 , 10969.25
446 , 1727 , 1.98 , 10993.90
447 , 1720 , 1.97 , 11018.55
448 , 1707 , 1.96 , 11043.20
449 , 1691 , 1.94 , 11067.85
450 , 1678 , 1.93 , 11092.50
451 , 1673 , 1.92 , 11117.15
452 , 1657 , 1.90 , 11141.80
453 , 1648 , 1.89 , 11166.45
454 , 1636 , 1.88 , 11191.10
455 , 1628 , 1.87 , 11215.75
456 , 1623 , 1.86 , 11240.40
457 , 1617 , 1.86 , 11265.05
458 , 1617 , 1.86 , 11289.70
459 , 1617 , 1.86 , 11314.35
460 , 1616 , 1.85 , 11339.00
461 , 1609 , 1.85 , 11363.65
462 , 1607 , 1.84 , 11388.30
463 , 1602 , 1.84 , 11412.95
464 , 1609 , 1.85 , 11437.60
465 , 1611 , 1.85 , 11462.25
466 , 1618 , 1.86 , 11486.90
467 , 1618 , 1.86 , 11511.55
468 , 1615 , 1.85 , 11536.20
469 , 1626 , 1.87 , 11560.85
470 , 1636 , 1.88 , 11585.50
471 , 1645 , 1.89 , 11610.15
472 , 1645 , 1.89 , 11634.80
473 , 1654 , 1.90 , 11659.45
474 , 1663 , 1.91 , 11684.10
475 , 1678 , 1.93 , 11708.75
476 , 1686 , 1.94 , 11733.40
477 , 1710 , 1.96 , 11758.05
478 , 1719 , 1.97 , 11782.70
479 , 1740 , 2.00 , 11807.35
480 , 1751 , 2.01 , 11832.00
481 , 1776 , 2.04 , 11856.65
482 , 1794 , 2.06 , 11881.30
483 , 1806 , 2.07 , 11905.95
484 , 1828 , 2.10 , 11930.60
485 , 1849 , 2.12 , 11955.25
486 , 1869 , 2.15 , 11979.90
487 , 1892 , 2.17 , 12004.55
488 , 1912 , 2.19 , 12029.20
489 , 1936 , 2.22 , 12053.85
490 , 1966 , 2.26 , 12078.50
491 , 1979 , 2.27 , 12103.15
492 , 2010 , 2.31 , 12127.80
493 , 2034 , 2.33 , 12152.45
494 , 2046 , 2.35 , 12177.10
495 , 2072 , 2.38 , 12201.75
496 , 2101 , 2.41 , 12226.40
497 , 2121 , 2.43 , 12251.05
498 , 2137 , 2.45 , 12275.70
499 , 2167 , 2.49 , 12300.35
